INDNAICS,SOC_LABEL,RACE_HISP,RACE_TOT,RACE_TOT_cv,TOT_MFG_WORKERS,RACE_MFG_SHARE,TOT_OCC_WORKERS,OCC_MFG_SHARE
334M2,Building and Grounds Cleaning and Maintenance Occupations,Non-Hispanic AIAN,0,NaN,19805,0,143,0
334M2,Business and Financial Operations Occupations,Non-Hispanic AIAN,0,NaN,19805,0,1083,0
334M2,Computer and Mathematical Occupations,Non-Hispanic AIAN,0,NaN,19805,0,1635,0
334M2,Construction and Extraction Occupations,Non-Hispanic AIAN,0,NaN,19805,0,23,0
334M2,"Educations, Library, and Training Occupations",Non-Hispanic AIAN,0,NaN,19805,0,66,0
334M2,Healthcare Practitioners and Technical Occupations,Non-Hispanic AIAN,0,NaN,19805,0,27,0
334M2,"Installation, Maintenance, and Repair Occupations",Non-Hispanic AIAN,0,NaN,19805,0,285,0
334M2,Legal Occupations,Non-Hispanic AIAN,0,NaN,19805,0,108,0
334M2,"Life, Physical, and Social Science Occupations",Non-Hispanic AIAN,0,NaN,19805,0,38,0
334M2,Management Occupations,Non-Hispanic AIAN,0,NaN,19805,0,3135,0
334M2,Office and Administrative Support Occupations,Non-Hispanic AIAN,0,NaN,19805,0,2103,0
334M2,Production Occupations,Non-Hispanic AIAN,0,NaN,19805,0,6074,0
334M2,Sales and Related Occupations,Non-Hispanic AIAN,0,NaN,19805,0,1332,0
334M2,Tarnsportation and Material Moving Occupations,Non-Hispanic AIAN,0,NaN,19805,0,488,0
334M2,Architecture and Engineering Occupations,Non-Hispanic Asian,405,0.29075895725480033,19805,0.020449381469325928,3079,0.13153621305618707
334M2,"Arts, Design, Entertainment, Sports, and Media Occupations",Non-Hispanic Asian,39,0.7080823897057742,19805,0.0019691996970462003,186,0.20967741935483872
334M2,Building and Grounds Cleaning and Maintenance Occupations,Non-Hispanic Asian,0,NaN,19805,0,143,0
334M2,Business and Financial Operations Occupations,Non-Hispanic Asian,140,0.45190639269112143,19805,0.007068921989396617,1083,0.12927054478301014
334M2,Computer and Mathematical Occupations,Non-Hispanic Asian,322,0.32243743017437443,19805,0.01625852057561222,1635,0.19694189602446482
334M2,Construction and Extraction Occupations,Non-Hispanic Asian,7,0.9535112340551567,19805,3.5344609946983085e-4,23,0.30434782608695654
334M2,"Educations, Library, and Training Occupations",Non-Hispanic Asian,0,NaN,19805,0,66,0
334M2,Healthcare Practitioners and Technical Occupations,Non-Hispanic Asian,0,NaN,19805,0,27,0
334M2,"Installation, Maintenance, and Repair Occupations",Non-Hispanic Asian,17,1.046827469483416,19805,8.583690987124463e-4,285,0.05964912280701754
334M2,Legal Occupations,Non-Hispanic Asian,0,NaN,19805,0,108,0
334M2,"Life, Physical, and Social Science Occupations",Non-Hispanic Asian,22,0.6824996594313927,19805,0.001110830598333754,38,0.5789473684210527
334M2,Management Occupations,Non-Hispanic Asian,360,0.2974097279785856,19805,0.018177227972734158,3135,0.11483253588516747
334M2,Office and Administrative Support Occupations,Non-Hispanic Asian,153,0.5128637019836139,19805,0.007725321888412017,2103,0.07275320970042796
334M2,Production Occupations,Non-Hispanic Asian,1516,0.15043721655211487,19805,0.07654632668518051,6074,0.2495884096147514
334M2,Sales and Related Occupations,Non-Hispanic Asian,136,0.5674617763753421,19805,0.0068669527896995704,1332,0.1021021021021021
334M2,Tarnsportation and Material Moving Occupations,Non-Hispanic Asian,121,0.5790021539656287,19805,0.006109568290835647,488,0.24795081967213115
334M2,Architecture and Engineering Occupations,Non-Hispanic Black,104,0.4628337193584192,19805,0.005251199192123201,3079,0.03377720038973693
334M2,"Arts, Design, Entertainment, Sports, and Media Occupations",Non-Hispanic Black,0,NaN,19805,0,186,0
334M2,Building and Grounds Cleaning and Maintenance Occupations,Non-Hispanic Black,20,0.9746153087244218,19805,0.001009845998485231,143,0.13986013986013987
334M2,Business and Financial Operations Occupations,Non-Hispanic Black,106,0.5929303447576495,19805,0.005352183791971724,1083,0.09787626962142197
334M2,Computer and Mathematical Occupations,Non-Hispanic Black,114,0.6342020333808085,19805,0.005756122191365817,1635,0.06972477064220184
334M2,Construction and Extraction Occupations,Non-Hispanic Black,0,NaN,19805,0,23,0
334M2,"Educations, Library, and Training Occupations",Non-Hispanic Black,0,NaN,19805,0,66,0
334M2,Healthcare Practitioners and Technical Occupations,Non-Hispanic Black,0,NaN,19805,0,27,0
334M2,"Installation, Maintenance, and Repair Occupations",Non-Hispanic Black,15,1.0305338422390602,19805,7.573844988639232e-4,285,0.05263157894736842
334M2,Legal Occupations,Non-Hispanic Black,0,NaN,19805,0,108,0
334M2,"Life, Physical, and Social Science Occupations",Non-Hispanic Black,0,NaN,19805,0,38,0
334M2,Management Occupations,Non-Hispanic Black,18,1.0172129679778086,19805,9.088613986367079e-4,3135,0.005741626794258373
334M2,Office and Administrative Support Occupations,Non-Hispanic Black,129,0.47382670681596434,19805,0.00651350669022974,2103,0.06134094151212553
334M2,Production Occupations,Non-Hispanic Black,376,0.30649735139910633,19805,0.01898510477152234,6074,0.06190319394138953
334M2,Sales and Related Occupations,Non-Hispanic Black,61,0.9633710855261549,19805,0.0030800302953799545,1332,0.0457957957957958
334M2,Tarnsportation and Material Moving Occupations,Non-Hispanic Black,45,0.5197340250456223,19805,0.0022721534965917697,488,0.09221311475409837
334M2,Architecture and Engineering Occupations,Non-Hispanic Multiracial,0,NaN,19805,0,3079,0
334M2,"Arts, Design, Entertainment, Sports, and Media Occupations",Non-Hispanic Multiracial,26,0.7294522545828317,19805,0.0013127997980308002,186,0.13978494623655913
334M2,Building and Grounds Cleaning and Maintenance Occupations,Non-Hispanic Multiracial,0,NaN,19805,0,143,0
334M2,Business and Financial Operations Occupations,Non-Hispanic Multiracial,0,NaN,19805,0,1083,0
334M2,Computer and Mathematical Occupations,Non-Hispanic Multiracial,0,NaN,19805,0,1635,0
334M2,Construction and Extraction Occupations,Non-Hispanic Multiracial,0,NaN,19805,0,23,0
334M2,"Educations, Library, and Training Occupations",Non-Hispanic Multiracial,0,NaN,19805,0,66,0
334M2,Healthcare Practitioners and Technical Occupations,Non-Hispanic Multiracial,0,NaN,19805,0,27,0
334M2,"Installation, Maintenance, and Repair Occupations",Non-Hispanic Multiracial,0,NaN,19805,0,285,0
334M2,Legal Occupations,Non-Hispanic Multiracial,0,NaN,19805,0,108,0
334M2,"Life, Physical, and Social Science Occupations",Non-Hispanic Multiracial,0,NaN,19805,0,38,0
334M2,Management Occupations,Non-Hispanic Multiracial,18,0.9621702577705631,19805,9.088613986367079e-4,3135,0.005741626794258373
334M2,Office and Administrative Support Occupations,Non-Hispanic Multiracial,8,1.0897247358851685,19805,4.039383993940924e-4,2103,0.0038040893961008085
334M2,Production Occupations,Non-Hispanic Multiracial,0,NaN,19805,0,6074,0
334M2,Sales and Related Occupations,Non-Hispanic Multiracial,0,NaN,19805,0,1332,0
334M2,Tarnsportation and Material Moving Occupations,Non-Hispanic Multiracial,0,NaN,19805,0,488,0
334M2,Architecture and Engineering Occupations,Non-Hispanic Other,37,1.0127384423760064,19805,0.0018682150971976773,3079,0.012016888600194868
334M2,"Arts, Design, Entertainment, Sports, and Media Occupations",Non-Hispanic Other,0,NaN,19805,0,186,0
334M2,Building and Grounds Cleaning and Maintenance Occupations,Non-Hispanic Other,0,NaN,19805,0,143,0
334M2,Business and Financial Operations Occupations,Non-Hispanic Other,0,NaN,19805,0,1083,0
334M2,Computer and Mathematical Occupations,Non-Hispanic Other,0,NaN,19805,0,1635,0
334M2,Construction and Extraction Occupations,Non-Hispanic Other,0,NaN,19805,0,23,0
334M2,"Educations, Library, and Training Occupations",Non-Hispanic Other,0,NaN,19805,0,66,0
334M2,Healthcare Practitioners and Technical Occupations,Non-Hispanic Other,0,NaN,19805,0,27,0
334M2,"Installation, Maintenance, and Repair Occupations",Non-Hispanic Other,0,NaN,19805,0,285,0
334M2,Legal Occupations,Non-Hispanic Other,0,NaN,19805,0,108,0
334M2,"Life, Physical, and Social Science Occupations",Non-Hispanic Other,0,NaN,19805,0,38,0
334M2,Management Occupations,Non-Hispanic Other,0,NaN,19805,0,3135,0
334M2,Office and Administrative Support Occupations,Non-Hispanic Other,0,NaN,19805,0,2103,0
334M2,Production Occupations,Non-Hispanic Other,0,NaN,19805,0,6074,0
334M2,Sales and Related Occupations,Non-Hispanic Other,0,NaN,19805,0,1332,0
334M2,Tarnsportation and Material Moving Occupations,Non-Hispanic Other,0,NaN,19805,0,488,0
334M2,Architecture and Engineering Occupations,Non-Hispanic White,2276,0.15002827179328457,19805,0.11492047462761928,3079,0.7392010392984736
334M2,"Arts, Design, Entertainment, Sports, and Media Occupations",Non-Hispanic White,121,0.43119592161740067,19805,0.006109568290835647,186,0.6505376344086021
334M2,Building and Grounds Cleaning and Maintenance Occupations,Non-Hispanic White,28,0.7441523735781812,19805,0.0014137843978793234,143,0.1958041958041958
334M2,Business and Financial Operations Occupations,Non-Hispanic White,706,0.20674307524795552,19805,0.03564756374652865,1083,0.6518928901200369
334M2,Computer and Mathematical Occupations,Non-Hispanic White,969,0.19711001788383828,19805,0.048927038626609444,1635,0.5926605504587156
334M2,Construction and Extraction Occupations,Non-Hispanic White,16,1.004968127604055,19805,8.078767987881848e-4,23,0.6956521739130435
334M2,"Educations, Library, and Training Occupations",Non-Hispanic White,32,1.0048952448514223,19805,0.0016157535975763696,66,0.48484848484848486
334M2,Healthcare Practitioners and Technical Occupations,Non-Hispanic White,27,1.0068353495606064,19805,0.001363292097955062,27,1
334M2,"Installation, Maintenance, and Repair Occupations",Non-Hispanic White,206,0.22086578455578992,19805,0.01040141378439788,285,0.7228070175438597
334M2,Legal Occupations,Non-Hispanic White,108,0.49274137964591885,19805,0.005453168391820248,108,1
334M2,"Life, Physical, and Social Science Occupations",Non-Hispanic White,16,1.0472247550072524,19805,8.078767987881848e-4,38,0.42105263157894735
334M2,Management Occupations,Non-Hispanic White,2475,0.10686761756926234,19805,0.12496844231254733,3135,0.7894736842105263
334M2,Office and Administrative Support Occupations,Non-Hispanic White,1520,0.15385420876726663,19805,0.07674829588487755,2103,0.7227769852591536
334M2,Production Occupations,Non-Hispanic White,2079,0.09401812385309752,19805,0.10497349154253977,6074,0.34227856437273624
334M2,Sales and Related Occupations,Non-Hispanic White,1115,0.16998591720877126,19805,0.056298914415551626,1332,0.8370870870870871
334M2,Tarnsportation and Material Moving Occupations,Non-Hispanic White,91,0.5494560439285717,19805,0.004594799293107801,488,0.1864754098360656
3352,Architecture and Engineering Occupations,Hispanic AIAN,0,NaN,1922,0,108,0
3352,Business and Financial Operations Occupations,Hispanic AIAN,0,NaN,1922,0,159,0
3352,Computer and Mathematical Occupations,Hispanic AIAN,0,NaN,1922,0,48,0
3352,Legal Occupations,Hispanic AIAN,0,NaN,1922,0,54,0
3352,Management Occupations,Hispanic AIAN,0,NaN,1922,0,233,0
3352,Office and Administrative Support Occupations,Hispanic AIAN,0,NaN,1922,0,367,0
3352,Production Occupations,Hispanic AIAN,0,NaN,1922,0,713,0
3352,Sales and Related Occupations,Hispanic AIAN,0,NaN,1922,0,135,0
3352,Tarnsportation and Material Moving Occupations,Hispanic AIAN,0,NaN,1922,0,105,0
3352,Architecture and Engineering Occupations,Hispanic Asian,0,NaN,1922,0,108,0
3352,Business and Financial Operations Occupations,Hispanic Asian,0,NaN,1922,0,159,0
3352,Computer and Mathematical Occupations,Hispanic Asian,0,NaN,1922,0,48,0
3352,Legal Occupations,Hispanic Asian,0,NaN,1922,0,54,0
3352,Management Occupations,Hispanic Asian,0,NaN,1922,0,233,0
3352,Office and Administrative Support Occupations,Hispanic Asian,0,NaN,1922,0,367,0
3352,Production Occupations,Hispanic Asian,0,NaN,1922,0,713,0
3352,Sales and Related Occupations,Hispanic Asian,0,NaN,1922,0,135,0
3352,Tarnsportation and Material Moving Occupations,Hispanic Asian,0,NaN,1922,0,105,0
3352,Architecture and Engineering Occupations,Hispanic Black,0,NaN,1922,0,108,0
3352,Business and Financial Operations Occupations,Hispanic Black,0,NaN,1922,0,159,0
3352,Computer and Mathematical Occupations,Hispanic Black,0,NaN,1922,0,48,0
3352,Legal Occupations,Hispanic Black,0,NaN,1922,0,54,0
3352,Management Occupations,Hispanic Black,0,NaN,1922,0,233,0
3352,Office and Administrative Support Occupations,Hispanic Black,0,NaN,1922,0,367,0
3352,Production Occupations,Hispanic Black,0,NaN,1922,0,713,0
3352,Sales and Related Occupations,Hispanic Black,0,NaN,1922,0,135,0
3352,Tarnsportation and Material Moving Occupations,Hispanic Black,0,NaN,1922,0,105,0
3352,Architecture and Engineering Occupations,Hispanic Multiracial,0,NaN,1922,0,108,0
3352,Business and Financial Operations Occupations,Hispanic Multiracial,16,0.998240639825889,1922,0.008324661810613945,159,0.10062893081761007
3352,Computer and Mathematical Occupations,Hispanic Multiracial,0,NaN,1922,0,48,0
3352,Legal Occupations,Hispanic Multiracial,0,NaN,1922,0,54,0
3352,Management Occupations,Hispanic Multiracial,0,NaN,1922,0,233,0
3352,Office and Administrative Support Occupations,Hispanic Multiracial,0,NaN,1922,0,367,0
3352,Production Occupations,Hispanic Multiracial,8,1.0116508785149154,1922,0.004162330905306972,713,0.011220196353436185
3352,Sales and Related Occupations,Hispanic Multiracial,0,NaN,1922,0,135,0
3352,Tarnsportation and Material Moving Occupations,Hispanic Multiracial,0,NaN,1922,0,105,0
3352,Architecture and Engineering Occupations,Hispanic Other,39,0.7919300402760653,1922,0.02029136316337149,108,0.3611111111111111
3352,Business and Financial Operations Occupations,Hispanic Other,0,NaN,1922,0,159,0
3352,Computer and Mathematical Occupations,Hispanic Other,0,NaN,1922,0,48,0
3352,Legal Occupations,Hispanic Other,0,NaN,1922,0,54,0
3352,Management Occupations,Hispanic Other,0,NaN,1922,0,233,0
3352,Office and Administrative Support Occupations,Hispanic Other,108,0.5642946906912972,1922,0.05619146722164412,367,0.29427792915531337
3352,Production Occupations,Hispanic Other,146,0.4281369827949693,1922,0.07596253902185224,713,0.20476858345021037
3352,Sales and Related Occupations,Hispanic Other,0,NaN,1922,0,135,0
3352,Tarnsportation and Material Moving Occupations,Hispanic Other,61,0.7797662946901822,1922,0.03173777315296566,105,0.580952380952381
3352,Architecture and Engineering Occupations,Hispanic White,0,NaN,1922,0,108,0
3352,Business and Financial Operations Occupations,Hispanic White,0,NaN,1922,0,159,0
3352,Computer and Mathematical Occupations,Hispanic White,0,NaN,1922,0,48,0
3352,Legal Occupations,Hispanic White,0,NaN,1922,0,54,0
3352,Management Occupations,Hispanic White,0,NaN,1922,0,233,0
3352,Office and Administrative Support Occupations,Hispanic White,14,1.0223272769639329,1922,0.007284079084287201,367,0.03814713896457766
3352,Production Occupations,Hispanic White,89,0.7267717642586085,1922,0.04630593132154006,713,0.12482468443197756
3352,Sales and Related Occupations,Hispanic White,0,NaN,1922,0,135,0
3352,Tarnsportation and Material Moving Occupations,Hispanic White,0,NaN,1922,0,105,0
3352,Architecture and Engineering Occupations,Non-Hispanic AIAN,0,NaN,1922,0,108,0
3352,Business and Financial Operations Occupations,Non-Hispanic AIAN,0,NaN,1922,0,159,0
3352,Computer and Mathematical Occupations,Non-Hispanic AIAN,0,NaN,1922,0,48,0
3352,Legal Occupations,Non-Hispanic AIAN,0,NaN,1922,0,54,0
3352,Management Occupations,Non-Hispanic AIAN,0,NaN,1922,0,233,0
3352,Office and Administrative Support Occupations,Non-Hispanic AIAN,0,NaN,1922,0,367,0
3352,Production Occupations,Non-Hispanic AIAN,0,NaN,1922,0,713,0
3352,Sales and Related Occupations,Non-Hispanic AIAN,0,NaN,1922,0,135,0
3352,Tarnsportation and Material Moving Occupations,Non-Hispanic AIAN,0,NaN,1922,0,105,0
3352,Architecture and Engineering Occupations,Non-Hispanic Asian,30,1.0874026137748816,1922,0.015608740894901144,108,0.2777777777777778
3352,Business and Financial Operations Occupations,Non-Hispanic Asian,65,0.8462587347577845,1922,0.033818938605619145,159,0.4088050314465409
3352,Computer and Mathematical Occupations,Non-Hispanic Asian,0,NaN,1922,0,48,0
3352,Legal Occupations,Non-Hispanic Asian,0,NaN,1922,0,54,0
3352,Management Occupations,Non-Hispanic Asian,0,NaN,1922,0,233,0
3352,Office and Administrative Support Occupations,Non-Hispanic Asian,15,0.9842086499653753,1922,0.007804370447450572,367,0.04087193460490463
3352,Production Occupations,Non-Hispanic Asian,29,0.9417644784854544,1922,0.015088449531737774,713,0.04067321178120617
3352,Sales and Related Occupations,Non-Hispanic Asian,0,NaN,1922,0,135,0
3352,Tarnsportation and Material Moving Occupations,Non-Hispanic Asian,0,NaN,1922,0,105,0
3352,Architecture and Engineering Occupations,Non-Hispanic Black,0,NaN,1922,0,108,0
3352,Business and Financial Operations Occupations,Non-Hispanic Black,0,NaN,1922,0,159,0
3352,Computer and Mathematical Occupations,Non-Hispanic Black,0,NaN,1922,0,48,0
3352,Legal Occupations,Non-Hispanic Black,54,0.9466296433958901,1922,0.02809573361082206,54,1
3352,Management Occupations,Non-Hispanic Black,0,NaN,1922,0,233,0
3352,Office and Administrative Support Occupations,Non-Hispanic Black,19,1.0391905010665394,1922,0.009885535900104058,367,0.051771117166212535
3352,Production Occupations,Non-Hispanic Black,207,0.37398918197709696,1922,0.1077003121748179,713,0.2903225806451613
3352,Sales and Related Occupations,Non-Hispanic Black,68,0.8022459821756386,1922,0.03537981269510926,135,0.5037037037037037
3352,Tarnsportation and Material Moving Occupations,Non-Hispanic Black,0,NaN,1922,0,105,0
3352,Architecture and Engineering Occupations,Non-Hispanic Multiracial,0,NaN,1922,0,108,0
3352,Business and Financial Operations Occupations,Non-Hispanic Multiracial,0,NaN,1922,0,159,0
3352,Computer and Mathematical Occupations,Non-Hispanic Multiracial,0,NaN,1922,0,48,0
3352,Legal Occupations,Non-Hispanic Multiracial,0,NaN,1922,0,54,0
3352,Management Occupations,Non-Hispanic Multiracial,0,NaN,1922,0,233,0
3352,Office and Administrative Support Occupations,Non-Hispanic Multiracial,81,0.9045727117736505,1922,0.04214360041623309,367,0.22070844686648503
3352,Production Occupations,Non-Hispanic Multiracial,0,NaN,1922,0,713,0
3352,Sales and Related Occupations,Non-Hispanic Multiracial,0,NaN,1922,0,135,0
3352,Tarnsportation and Material Moving Occupations,Non-Hispanic Multiracial,0,NaN,1922,0,105,0
3352,Architecture and Engineering Occupations,Non-Hispanic Other,0,NaN,1922,0,108,0
3352,Business and Financial Operations Occupations,Non-Hispanic Other,0,NaN,1922,0,159,0
3352,Computer and Mathematical Occupations,Non-Hispanic Other,0,NaN,1922,0,48,0
3352,Legal Occupations,Non-Hispanic Other,0,NaN,1922,0,54,0
3352,Management Occupations,Non-Hispanic Other,0,NaN,1922,0,233,0
3352,Office and Administrative Support Occupations,Non-Hispanic Other,0,NaN,1922,0,367,0
3352,Production Occupations,Non-Hispanic Other,0,NaN,1922,0,713,0
3352,Sales and Related Occupations,Non-Hispanic Other,0,NaN,1922,0,135,0
3352,Tarnsportation and Material Moving Occupations,Non-Hispanic Other,0,NaN,1922,0,105,0
3352,Architecture and Engineering Occupations,Non-Hispanic White,39,1.0208864153167598,1922,0.02029136316337149,108,0.3611111111111111
3352,Business and Financial Operations Occupations,Non-Hispanic White,78,0.508685250189824,1922,0.04058272632674298,159,0.49056603773584906
3352,Computer and Mathematical Occupations,Non-Hispanic White,48,0.6133108295237507,1922,0.02497398543184183,48,1
3352,Legal Occupations,Non-Hispanic White,0,NaN,1922,0,54,0
3352,Management Occupations,Non-Hispanic White,233,0.3412449023875347,1922,0.12122788761706556,233,1
3352,Office and Administrative Support Occupations,Non-Hispanic White,130,0.5944367330387641,1922,0.06763787721123829,367,0.3542234332425068
3352,Production Occupations,Non-Hispanic White,234,0.3520664708721044,1922,0.12174817898022892,713,0.3281907433380084
3352,Sales and Related Occupations,Non-Hispanic White,67,0.5204762457481221,1922,0.03485952133194589,135,0.4962962962962963
3352,Tarnsportation and Material Moving Occupations,Non-Hispanic White,44,0.8032250335649747,1922,0.022892819979188347,105,0.41904761904761906
335M,Architecture and Engineering Occupations,Hispanic AIAN,0,NaN,21248,0,1898,0
335M,"Arts, Design, Entertainment, Sports, and Media Occupations",Hispanic AIAN,0,NaN,21248,0,102,0
335M,Building and Grounds Cleaning and Maintenance Occupations,Hispanic AIAN,0,NaN,21248,0,118,0
335M,Business and Financial Operations Occupations,Hispanic AIAN,0,NaN,21248,0,1566,0
335M,Computer and Mathematical Occupations,Hispanic AIAN,0,NaN,21248,0,377,0
335M,Construction and Extraction Occupations,Hispanic AIAN,0,NaN,21248,0,244,0
335M,"Educations, Library, and Training Occupations",Hispanic AIAN,0,NaN,21248,0,28,0
335M,Healthcare Practitioners and Technical Occupations,Hispanic AIAN,0,NaN,21248,0,18,0
335M,"Installation, Maintenance, and Repair Occupations",Hispanic AIAN,0,NaN,21248,0,556,0
335M,Legal Occupations,Hispanic AIAN,0,NaN,21248,0,34,0
335M,Management Occupations,Hispanic AIAN,30,1.0191772280728324,21248,0.0014118975903614458,2313,0.01297016861219196
335M,Office and Administrative Support Occupations,Hispanic AIAN,0,NaN,21248,0,2678,0
335M,Production Occupations,Hispanic AIAN,0,NaN,21248,0,8822,0
335M,Sales and Related Occupations,Hispanic AIAN,0,NaN,21248,0,1519,0
335M,Tarnsportation and Material Moving Occupations,Hispanic AIAN,0,NaN,21248,0,975,0
335M,Architecture and Engineering Occupations,Hispanic Asian,0,NaN,21248,0,1898,0
335M,"Arts, Design, Entertainment, Sports, and Media Occupations",Hispanic Asian,0,NaN,21248,0,102,0
335M,Building and Grounds Cleaning and Maintenance Occupations,Hispanic Asian,0,NaN,21248,0,118,0
335M,Business and Financial Operations Occupations,Hispanic Asian,0,NaN,21248,0,1566,0
335M,Computer and Mathematical Occupations,Hispanic Asian,0,NaN,21248,0,377,0
335M,Construction and Extraction Occupations,Hispanic Asian,0,NaN,21248,0,244,0
335M,"Educations, Library, and Training Occupations",Hispanic Asian,0,NaN,21248,0,28,0
335M,Healthcare Practitioners and Technical Occupations,Hispanic Asian,0,NaN,21248,0,18,0
335M,"Installation, Maintenance, and Repair Occupations",Hispanic Asian,0,NaN,21248,0,556,0
335M,Legal Occupations,Hispanic Asian,0,NaN,21248,0,34,0
335M,Management Occupations,Hispanic Asian,0,NaN,21248,0,2313,0
335M,Office and Administrative Support Occupations,Hispanic Asian,0,NaN,21248,0,2678,0
335M,Production Occupations,Hispanic Asian,0,NaN,21248,0,8822,0
335M,Sales and Related Occupations,Hispanic Asian,0,NaN,21248,0,1519,0
335M,Tarnsportation and Material Moving Occupations,Hispanic Asian,0,NaN,21248,0,975,0
335M,Architecture and Engineering Occupations,Hispanic Black,0,NaN,21248,0,1898,0
335M,"Arts, Design, Entertainment, Sports, and Media Occupations",Hispanic Black,0,NaN,21248,0,102,0
335M,Building and Grounds Cleaning and Maintenance Occupations,Hispanic Black,0,NaN,21248,0,118,0
335M,Business and Financial Operations Occupations,Hispanic Black,0,NaN,21248,0,1566,0
335M,Computer and Mathematical Occupations,Hispanic Black,0,NaN,21248,0,377,0
335M,Construction and Extraction Occupations,Hispanic Black,0,NaN,21248,0,244,0
335M,"Educations, Library, and Training Occupations",Hispanic Black,0,NaN,21248,0,28,0
335M,Healthcare Practitioners and Technical Occupations,Hispanic Black,0,NaN,21248,0,18,0
335M,"Installation, Maintenance, and Repair Occupations",Hispanic Black,0,NaN,21248,0,556,0
335M,Legal Occupations,Hispanic Black,0,NaN,21248,0,34,0
335M,Management Occupations,Hispanic Black,0,NaN,21248,0,2313,0
335M,Office and Administrative Support Occupations,Hispanic Black,0,NaN,21248,0,2678,0
335M,Production Occupations,Hispanic Black,24,0.7810138531990894,21248,0.0011295180722891566,8822,0.002720471548401723
335M,Sales and Related Occupations,Hispanic Black,0,NaN,21248,0,1519,0
335M,Tarnsportation and Material Moving Occupations,Hispanic Black,0,NaN,21248,0,975,0
335M,Architecture and Engineering Occupations,Hispanic Multiracial,0,NaN,21248,0,1898,0
335M,"Arts, Design, Entertainment, Sports, and Media Occupations",Hispanic Multiracial,0,NaN,21248,0,102,0
335M,Building and Grounds Cleaning and Maintenance Occupations,Hispanic Multiracial,33,1.1838560518556096,21248,0.0015530873493975904,118,0.2796610169491525
335M,Business and Financial Operations Occupations,Hispanic Multiracial,0,NaN,21248,0,1566,0
335M,Computer and Mathematical Occupations,Hispanic Multiracial,0,NaN,21248,0,377,0
335M,Construction and Extraction Occupations,Hispanic Multiracial,0,NaN,21248,0,244,0
335M,"Educations, Library, and Training Occupations",Hispanic Multiracial,0,NaN,21248,0,28,0
335M,Healthcare Practitioners and Technical Occupations,Hispanic Multiracial,0,NaN,21248,0,18,0
335M,"Installation, Maintenance, and Repair Occupations",Hispanic Multiracial,0,NaN,21248,0,556,0
335M,Legal Occupations,Hispanic Multiracial,0,NaN,21248,0,34,0
335M,Management Occupations,Hispanic Multiracial,0,NaN,21248,0,2313,0
335M,Office and Administrative Support Occupations,Hispanic Multiracial,13,1.0582166532459696,21248,6.118222891566265e-4,2678,0.0048543689320388345
335M,Production Occupations,Hispanic Multiracial,43,0.7307471154057864,21248,0.0020237198795180723,8822,0.00487417819088642
335M,Sales and Related Occupations,Hispanic Multiracial,0,NaN,21248,0,1519,0
335M,Tarnsportation and Material Moving Occupations,Hispanic Multiracial,0,NaN,21248,0,975,0
335M,Architecture and Engineering Occupations,Hispanic Other,45,0.9003428702170175,21248,0.0021178463855421686,1898,0.02370916754478398
335M,"Arts, Design, Entertainment, Sports, and Media Occupations",Hispanic Other,0,NaN,21248,0,102,0
335M,Building and Grounds Cleaning and Maintenance Occupations,Hispanic Other,0,NaN,21248,0,118,0
335M,Business and Financial Operations Occupations,Hispanic Other,0,NaN,21248,0,1566,0
335M,Computer and Mathematical Occupations,Hispanic Other,0,NaN,21248,0,377,0
335M,Construction and Extraction Occupations,Hispanic Other,88,0.7783925014821484,21248,0.004141566265060241,244,0.36065573770491804
335M,"Educations, Library, and Training Occupations",Hispanic Other,0,NaN,21248,0,28,0
335M,Healthcare Practitioners and Technical Occupations,Hispanic Other,0,NaN,21248,0,18,0
335M,"Installation, Maintenance, and Repair Occupations",Hispanic Other,83,0.6209963945077144,21248,0.00390625,556,0.14928057553956833
335M,Legal Occupations,Hispanic Other,0,NaN,21248,0,34,0
335M,Management Occupations,Hispanic Other,38,0.7263825293516967,21248,0.0017884036144578312,2313,0.016428880242109815
335M,Office and Administrative Support Occupations,Hispanic Other,308,0.3465709489675106,21248,0.014495481927710843,2678,0.11501120238984316
335M,Production Occupations,Hispanic Other,1797,0.149275521848248,21248,0.0845726656626506,8822,0.203695307186579
335M,Sales and Related Occupations,Hispanic Other,0,NaN,21248,0,1519,0
335M,Tarnsportation and Material Moving Occupations,Hispanic Other,325,0.29155124794367593,21248,0.015295557228915662,975,0.3333333333333333
335M,Architecture and Engineering Occupations,Hispanic White,174,0.49827950786824615,21248,0.008189006024096385,1898,0.0916754478398314
335M,"Arts, Design, Entertainment, Sports, and Media Occupations",Hispanic White,0,NaN,21248,0,102,0
335M,Building and Grounds Cleaning and Maintenance Occupations,Hispanic White,46,0.9813477865980387,21248,0.002164909638554217,118,0.3898305084745763
335M,Business and Financial Operations Occupations,Hispanic White,96,0.8461129463940117,21248,0.004518072289156626,1566,0.06130268199233716
335M,Computer and Mathematical Occupations,Hispanic White,0,NaN,21248,0,377,0
335M,Construction and Extraction Occupations,Hispanic White,17,1.1092564297715923,21248,8.000753012048193e-4,244,0.06967213114754098
335M,"Educations, Library, and Training Occupations",Hispanic White,0,NaN,21248,0,28,0
335M,Healthcare Practitioners and Technical Occupations,Hispanic White,18,1.0271018798565885,21248,8.471385542168675e-4,18,1
335M,"Installation, Maintenance, and Repair Occupations",Hispanic White,56,0.5042548553892897,21248,0.0026355421686746986,556,0.10071942446043165
